Index,roll_number,batch_year,branch,student_name,gender,board_of_education,number_of_courses,pursuing_year,current_sem_pursuing,name_of_subjects_enrolled,grade_per_subject,extracurricular_activities,student_absence_days,Minor1,Minor 2,End Semester,cgpa,email
43,se16ueee44,2016,Electrical and Electronics,pankaj,female,Other,7,1,2,Economics,B,Outdoor Games,2,10.29578415,16.44858303,87.83969869,8.42,pankaj@gmail.com
43,se16ueee44,2016,Electrical and Electronics,pankaj,female,Other,7,1,2,Workshop Practice,F,Outdoor Games,2,5.889547689,25.44411664,1.973291062,8.42,pankaj@gmail.com
44,se16ueee45,2016,Electrical and Electronics,parinka,female,ICSE,7,1,2,Engineering Drawing,C,Social Services,16,23.11867733,25.00954108,11.21351846,6.77,parinka@gmail.com
44,se16ueee45,2016,Electrical and Electronics,parinka,female,ICSE,7,1,2,Economics,B,Social Services,16,3.516988779,24.57228706,34.49599145,6.77,parinka@gmail.com
44,se16ueee45,2016,Electrical and Electronics,parinka,female,ICSE,7,1,2,French,A,Social Services,16,7.608662392,23.00740729,38.72790526,6.77,parinka@gmail.com
44,se16ueee45,2016,Electrical and Electronics,parinka,female,ICSE,7,1,2,Maths,D,Social Services,16,6.889909304,24.63898998,43.89844577,6.77,parinka@gmail.com
44,se16ueee45,2016,Electrical and Electronics,parinka,female,ICSE,7,1,2,Workshop Practice,B,Social Services,16,25.98201428,4.242579409,63.44217201,6.77,parinka@gmail.com
44,se16ueee45,2016,Electrical and Electronics,parinka,female,ICSE,7,1,2,Electrical,C,Social Services,16,7.534548418,16.04519579,2.783997085,6.77,parinka@gmail.com
44,se16ueee45,2016,Electrical and Electronics,parinka,female,ICSE,7,1,2,Biology,D,Social Services,16,17.32275232,22.46955816,64.99904555,6.77,parinka@gmail.com
45,se16ueee46,2016,Electrical and Electronics,partibha,female,Other,7,1,2,Workshop Practice,A,Others,4,16.148245,5.19127715,67.8732897,7,partibha@gmail.com
45,se16ueee46,2016,Electrical and Electronics,partibha,female,Other,7,1,2,Engineering Drawing,F,Others,4,21.30255134,1.048855315,66.1437494,7,partibha@gmail.com
45,se16ueee46,2016,Electrical and Electronics,partibha,female,Other,7,1,2,French,D,Others,4,13.90419618,23.78841721,33.53902933,7,partibha@gmail.com
45,se16ueee46,2016,Electrical and Electronics,partibha,female,Other,7,1,2,Biology,B+,Others,4,18.10082794,5.175375168,80.28817685,7,partibha@gmail.com
45,se16ueee46,2016,Electrical and Electronics,partibha,female,Other,7,1,2,Electrical,F,Others,4,29.55666701,26.55861784,38.65311894,7,partibha@gmail.com
45,se16ueee46,2016,Electrical and Electronics,partibha,female,Other,7,1,2,Economics,C,Others,4,17.59458177,21.59624326,21.96401152,7,partibha@gmail.com
45,se16ueee46,2016,Electrical and Electronics,partibha,female,Other,7,1,2,Maths,A+,Others,4,6.303593197,4.923503107,8.129023804,7,partibha@gmail.com
46,se16ueee47,2016,Electrical and Electronics,parvesh,male,Other,7,1,2,French,B+,Others,19,29.61376187,23.77722835,11.9611344,8.17,parvesh@gmail.com
46,se16ueee47,2016,Electrical and Electronics,parvesh,male,Other,7,1,2,Biology,A+,Others,19,3.605493039,5.262205236,17.90224496,8.17,parvesh@gmail.com
46,se16ueee47,2016,Electrical and Electronics,parvesh,male,Other,7,1,2,Maths,D,Others,19,13.84712891,6.541633353,56.46109624,8.17,parvesh@gmail.com
46,se16ueee47,2016,Electrical and Electronics,parvesh,male,Other,7,1,2,Engineering Drawing,B,Others,19,12.42796906,4.909691067,33.44789624,8.17,parvesh@gmail.com
46,se16ueee47,2016,Electrical and Electronics,parvesh,male,Other,7,1,2,Economics,A+,Others,19,16.20403221,22.32115862,32.4161159,8.17,parvesh@gmail.com
46,se16ueee47,2016,Electrical and Electronics,parvesh,male,Other,7,1,2,Workshop Practice,C,Others,19,27.82710675,23.15260516,4.738584159,8.17,parvesh@gmail.com
46,se16ueee47,2016,Electrical and Electronics,parvesh,male,Other,7,1,2,Electrical,A,Others,19,12.09793358,19.62253346,24.76742863,8.17,parvesh@gmail.com
47,se16ueee48,2016,Electrical and Electronics,prabhat,male,CBSE,7,1,2,Economics,C,Social Services,26,29.85562,22.83452622,5.734783463,6.53,prabhat@gmail.com
47,se16ueee48,2016,Electrical and Electronics,prabhat,male,CBSE,7,1,2,French,F,Social Services,26,24.11739077,27.94017253,44.67795134,6.53,prabhat@gmail.com
47,se16ueee48,2016,Electrical and Electronics,prabhat,male,CBSE,7,1,2,Maths,B+,Social Services,26,7.371119341,19.72152872,89.24446968,6.53,prabhat@gmail.com
47,se16ueee48,2016,Electrical and Electronics,prabhat,male,CBSE,7,1,2,Workshop Practice,F,Social Services,26,22.92949101,28.7128678,88.21752074,6.53,prabhat@gmail.com
47,se16ueee48,2016,Electrical and Electronics,prabhat,male,CBSE,7,1,2,Electrical,D,Social Services,26,26.18045894,17.80770343,35.44419118,6.53,prabhat@gmail.com
47,se16ueee48,2016,Electrical and Electronics,prabhat,male,CBSE,7,1,2,Biology,B+,Social Services,26,25.45017156,20.62625317,38.68781694,6.53,prabhat@gmail.com
47,se16ueee48,2016,Electrical and Electronics,prabhat,male,CBSE,7,1,2,Engineering Drawing,B,Social Services,26,17.77556485,22.20518661,53.40971932,6.53,prabhat@gmail.com
48,se16ueee49,2016,Electrical and Electronics,prakash,male,State,7,1,2,Engineering Drawing,F,Indoor Games,18,27.38668735,11.4628813,35.9220661,8.16,prakash@gmail.com
48,se16ueee49,2016,Electrical and Electronics,prakash,male,State,7,1,2,Maths,B+,Indoor Games,18,5.69169544,7.001121155,77.03498237,8.16,prakash@gmail.com
48,se16ueee49,2016,Electrical and Electronics,prakash,male,State,7,1,2,Electrical,A,Indoor Games,18,7.171654337,5.174145823,57.21371272,8.16,prakash@gmail.com
48,se16ueee49,2016,Electrical and Electronics,prakash,male,State,7,1,2,Economics,D,Indoor Games,18,8.749826557,24.45241661,91.3313772,8.16,prakash@gmail.com
48,se16ueee49,2016,Electrical and Electronics,prakash,male,State,7,1,2,French,A,Indoor Games,18,9.168104982,23.03466274,40.40062729,8.16,prakash@gmail.com
48,se16ueee49,2016,Electrical and Electronics,prakash,male,State,7,1,2,Workshop Practice,C,Indoor Games,18,15.39729001,10.49632907,23.88879796,8.16,prakash@gmail.com
48,se16ueee49,2016,Electrical and Electronics,prakash,male,State,7,1,2,Biology,B,Indoor Games,18,28.32404807,28.7971814,53.79812878,8.16,prakash@gmail.com
4,se16ueee5,2016,Electrical and Electronics,ameen,male,CBSE,7,1,2,Maths,A,Indoor Games,0,19.31723291,23.78953249,17.57171881,4.53,ameen@gmail.com
4,se16ueee5,2016,Electrical and Electronics,ameen,male,CBSE,7,1,2,Economics,D,Indoor Games,0,21.32687863,13.11763194,70.98576129,4.53,ameen@gmail.com
4,se16ueee5,2016,Electrical and Electronics,ameen,male,CBSE,7,1,2,Electrical,C+,Indoor Games,0,14.98570638,16.24991995,30.13015384,4.53,ameen@gmail.com
4,se16ueee5,2016,Electrical and Electronics,ameen,male,CBSE,7,1,2,Workshop Practice,A,Indoor Games,0,27.77707766,18.10389877,48.61935976,4.53,ameen@gmail.com
4,se16ueee5,2016,Electrical and Electronics,ameen,male,CBSE,7,1,2,French,A,Indoor Games,0,10.97872285,25.40390534,19.37200863,4.53,ameen@gmail.com
4,se16ueee5,2016,Electrical and Electronics,ameen,male,CBSE,7,1,2,Engineering Drawing,F,Indoor Games,0,5.131999546,22.36245674,34.78079566,4.53,ameen@gmail.com
4,se16ueee5,2016,Electrical and Electronics,ameen,male,CBSE,7,1,2,Biology,B+,Indoor Games,0,19.39957123,10.16813437,55.9006598,4.53,ameen@gmail.com
49,se16ueee50,2016,Electrical and Electronics,premwati,female,Other,7,1,2,Electrical,C,Research Work,24,11.71982488,2.093940665,87.57160338,5.24,premwati@gmail.com
49,se16ueee50,2016,Electrical and Electronics,premwati,female,Other,7,1,2,Workshop Practice,F,Research Work,24,6.653722557,13.08957302,3.934114796,5.24,premwati@gmail.com
49,se16ueee50,2016,Electrical and Electronics,premwati,female,Other,7,1,2,Economics,D,Research Work,24,11.18728175,24.60720519,52.49152838,5.24,premwati@gmail.com
49,se16ueee50,2016,Electrical and Electronics,premwati,female,Other,7,1,2,Engineering Drawing,A,Research Work,24,12.05521003,21.49381475,75.6388104,5.24,premwati@gmail.com
49,se16ueee50,2016,Electrical and Electronics,premwati,female,Other,7,1,2,Maths,A+,Research Work,24,13.40938047,20.58267302,60.26646315,5.24,premwati@gmail.com
49,se16ueee50,2016,Electrical and Electronics,premwati,female,Other,7,1,2,Biology,C,Research Work,24,3.030337495,6.550694379,62.21552812,5.24,premwati@gmail.com
49,se16ueee50,2016,Electrical and Electronics,premwati,female,Other,7,1,2,French,C+,Research Work,24,17.38271045,11.78615011,5.458946616,5.24,premwati@gmail.com
50,se16ueee51,2016,Electrical and Electronics,puneet,male,ICSE,7,1,2,Workshop Practice,C,Indoor Games,12,11.38362355,14.45203674,21.13466495,6.31,puneet@gmail.com
50,se16ueee51,2016,Electrical and Electronics,puneet,male,ICSE,7,1,2,Electrical,C,Indoor Games,12,15.56404046,23.99621544,48.02464333,6.31,puneet@gmail.com
50,se16ueee51,2016,Electrical and Electronics,puneet,male,ICSE,7,1,2,Engineering Drawing,F,Indoor Games,12,3.614199274,1.842489858,32.63545221,6.31,puneet@gmail.com
50,se16ueee51,2016,Electrical and Electronics,puneet,male,ICSE,7,1,2,Maths,A+,Indoor Games,12,1.76171222,13.20948023,6.695733503,6.31,puneet@gmail.com
50,se16ueee51,2016,Electrical and Electronics,puneet,male,ICSE,7,1,2,Economics,D,Indoor Games,12,18.2913289,9.375149229,64.56513619,6.31,puneet@gmail.com
50,se16ueee51,2016,Electrical and Electronics,puneet,male,ICSE,7,1,2,French,B,Indoor Games,12,16.1881772,15.79203518,78.26164363,6.31,puneet@gmail.com
50,se16ueee51,2016,Electrical and Electronics,puneet,male,ICSE,7,1,2,Biology,F,Indoor Games,12,19.20378562,11.94430745,15.76052928,6.31,puneet@gmail.com
51,se16ueee52,2016,Electrical and Electronics,rahishudeen,male,State,7,1,2,French,D,Club Activities,0,3.927909108,21.98129442,40.67350827,6.7,rahishudeen@gmail.com
51,se16ueee52,2016,Electrical and Electronics,rahishudeen,male,State,7,1,2,Biology,A,Club Activities,0,16.34357996,10.33362403,54.3709869,6.7,rahishudeen@gmail.com
51,se16ueee52,2016,Electrical and Electronics,rahishudeen,male,State,7,1,2,Workshop Practice,A,Club Activities,0,7.546598304,7.854993916,94.9749395,6.7,rahishudeen@gmail.com
51,se16ueee52,2016,Electrical and Electronics,rahishudeen,male,State,7,1,2,Maths,C+,Club Activities,0,2.739741997,22.90577876,25.42844536,6.7,rahishudeen@gmail.com
51,se16ueee52,2016,Electrical and Electronics,rahishudeen,male,State,7,1,2,Engineering Drawing,B,Club Activities,0,18.18620745,21.6835792,59.02102508,6.7,rahishudeen@gmail.com
51,se16ueee52,2016,Electrical and Electronics,rahishudeen,male,State,7,1,2,Electrical,A,Club Activities,0,28.95784625,22.63601822,15.71057947,6.7,rahishudeen@gmail.com
51,se16ueee52,2016,Electrical and Electronics,rahishudeen,male,State,7,1,2,Economics,C+,Club Activities,0,14.46810502,24.09469825,82.31257111,6.7,rahishudeen@gmail.com
52,se16ueee53,2016,Electrical and Electronics,rajpal,male,CBSE,7,1,2,Workshop Practice,D,Research Work,12,20.47673706,23.48453736,18.87600146,5.52,rajpal@gmail.com
52,se16ueee53,2016,Electrical and Electronics,rajpal,male,CBSE,7,1,2,Electrical,C+,Research Work,12,9.21562178,2.0955022,26.17520619,5.52,rajpal@gmail.com
52,se16ueee53,2016,Electrical and Electronics,rajpal,male,CBSE,7,1,2,French,A+,Research Work,12,9.662016362,23.4295381,34.31824537,5.52,rajpal@gmail.com
52,se16ueee53,2016,Electrical and Electronics,rajpal,male,CBSE,7,1,2,Maths,D,Research Work,12,23.15113496,20.12725697,64.44433517,5.52,rajpal@gmail.com
52,se16ueee53,2016,Electrical and Electronics,rajpal,male,CBSE,7,1,2,Biology,A,Research Work,12,3.208582169,18.70279214,42.26546265,5.52,rajpal@gmail.com
52,se16ueee53,2016,Electrical and Electronics,rajpal,male,CBSE,7,1,2,Engineering Drawing,F,Research Work,12,24.70500945,9.640185922,7.377621753,5.52,rajpal@gmail.com
52,se16ueee53,2016,Electrical and Electronics,rajpal,male,CBSE,7,1,2,Economics,C+,Research Work,12,9.519659899,29.03208522,31.90665261,5.52,rajpal@gmail.com
53,se16ueee54,2016,Electrical and Electronics,ravikant,male,ICSE,7,1,2,Economics,F,Outdoor Games,15,17.16878243,14.36298951,51.16668155,8.66,ravikant@gmail.com
53,se16ueee54,2016,Electrical and Electronics,ravikant,male,ICSE,7,1,2,Engineering Drawing,C,Outdoor Games,15,26.84084303,28.29006099,98.54879971,8.66,ravikant@gmail.com
53,se16ueee54,2016,Electrical and Electronics,ravikant,male,ICSE,7,1,2,Workshop Practice,B+,Outdoor Games,15,24.0479428,26.45522425,15.22825617,8.66,ravikant@gmail.com
53,se16ueee54,2016,Electrical and Electronics,ravikant,male,ICSE,7,1,2,Biology,C,Outdoor Games,15,20.15376744,20.55733477,91.78279988,8.66,ravikant@gmail.com
53,se16ueee54,2016,Electrical and Electronics,ravikant,male,ICSE,7,1,2,French,A,Outdoor Games,15,2.42616513,5.041393665,13.85114996,8.66,ravikant@gmail.com
53,se16ueee54,2016,Electrical and Electronics,ravikant,male,ICSE,7,1,2,Maths,C+,Outdoor Games,15,5.949884301,6.550667496,96.87418901,8.66,ravikant@gmail.com
53,se16ueee54,2016,Electrical and Electronics,ravikant,male,ICSE,7,1,2,Electrical,D,Outdoor Games,15,10.8892332,29.46857754,59.29655188,8.66,ravikant@gmail.com
54,se16ueee55,2016,Electrical and Electronics,ravindar,male,ICSE,7,1,2,French,C,Others,11,17.41075139,10.85633088,6.096322407,4.84,ravindar@gmail.com
54,se16ueee55,2016,Electrical and Electronics,ravindar,male,ICSE,7,1,2,Electrical,A+,Others,11,7.409998253,17.75562582,56.49365546,4.84,ravindar@gmail.com
54,se16ueee55,2016,Electrical and Electronics,ravindar,male,ICSE,7,1,2,Maths,A,Others,11,9.093278582,9.797154817,94.72245182,4.84,ravindar@gmail.com
54,se16ueee55,2016,Electrical and Electronics,ravindar,male,ICSE,7,1,2,Biology,A,Others,11,15.04314484,4.628060492,3.046540534,4.84,ravindar@gmail.com
54,se16ueee55,2016,Electrical and Electronics,ravindar,male,ICSE,7,1,2,Workshop Practice,F,Others,11,27.59808622,17.79221145,16.10655608,4.84,ravindar@gmail.com
54,se16ueee55,2016,Electrical and Electronics,ravindar,male,ICSE,7,1,2,Economics,A+,Others,11,9.188425118,17.79099513,2.738103595,4.84,ravindar@gmail.com
54,se16ueee55,2016,Electrical and Electronics,ravindar,male,ICSE,7,1,2,Engineering Drawing,B+,Others,11,14.54371637,12.12454302,94.66330113,4.84,ravindar@gmail.com
55,se16ueee56,2016,Electrical and Electronics,reetu,female,Other,7,1,2,Economics,C,Research Work,24,12.06215174,11.48050356,86.55843002,8.31,reetu@gmail.com
55,se16ueee56,2016,Electrical and Electronics,reetu,female,Other,7,1,2,Engineering Drawing,C+,Research Work,24,28.40182312,7.389122768,38.04130473,8.31,reetu@gmail.com
55,se16ueee56,2016,Electrical and Electronics,reetu,female,Other,7,1,2,French,A+,Research Work,24,23.26855312,12.16544147,7.832807165,8.31,reetu@gmail.com
55,se16ueee56,2016,Electrical and Electronics,reetu,female,Other,7,1,2,Electrical,A+,Research Work,24,12.80705847,9.965398146,75.04216733,8.31,reetu@gmail.com
55,se16ueee56,2016,Electrical and Electronics,reetu,female,Other,7,1,2,Maths,A,Research Work,24,24.52510336,14.6257589,85.22339934,8.31,reetu@gmail.com
55,se16ueee56,2016,Electrical and Electronics,reetu,female,Other,7,1,2,Biology,C,Research Work,24,6.044302278,28.45202692,27.52559013,8.31,reetu@gmail.com
55,se16ueee56,2016,Electrical and Electronics,reetu,female,Other,7,1,2,Workshop Practice,B+,Research Work,24,17.59980825,21.60468689,20.53191037,8.31,reetu@gmail.com
56,se16ueee57,2016,Electrical and Electronics,reshami,female,Other,7,1,2,Engineering Drawing,B,Others,24,10.75487147,23.5619807,65.04800304,8.89,reshami@gmail.com
56,se16ueee57,2016,Electrical and Electronics,reshami,female,Other,7,1,2,Workshop Practice,D,Others,24,11.93497984,6.181086675,22.75139318,8.89,reshami@gmail.com
56,se16ueee57,2016,Electrical and Electronics,reshami,female,Other,7,1,2,Economics,A,Others,24,10.97776456,23.84102849,32.1826131,8.89,reshami@gmail.com
56,se16ueee57,2016,Electrical and Electronics,reshami,female,Other,7,1,2,French,B,Others,24,13.72314422,13.81074064,21.97641015,8.89,reshami@gmail.com
56,se16ueee57,2016,Electrical and Electronics,reshami,female,Other,7,1,2,Maths,B+,Others,24,8.45277989,11.21927552,87.47086972,8.89,reshami@gmail.com
56,se16ueee57,2016,Electrical and Electronics,reshami,female,Other,7,1,2,Electrical,C+,Others,24,16.96892762,8.283048726,24.46358713,8.89,reshami@gmail.com
56,se16ueee57,2016,Electrical and Electronics,reshami,female,Other,7,1,2,Biology,B,Others,24,7.426131283,14.70200847,61.85197492,8.89,reshami@gmail.com
57,se16ueee58,2016,Electrical and Electronics,riyazuddin,male,ICSE,7,1,2,Engineering Drawing,B,Outdoor Games,7,24.30929963,22.28965687,7.58065263,4.26,riyazuddin@gmail.com
57,se16ueee58,2016,Electrical and Electronics,riyazuddin,male,ICSE,7,1,2,Electrical,A+,Outdoor Games,7,25.79819695,22.96147982,93.03527419,4.26,riyazuddin@gmail.com
57,se16ueee58,2016,Electrical and Electronics,riyazuddin,male,ICSE,7,1,2,Biology,A+,Outdoor Games,7,1.707083639,27.82688915,93.94173718,4.26,riyazuddin@gmail.com
57,se16ueee58,2016,Electrical and Electronics,riyazuddin,male,ICSE,7,1,2,French,B,Outdoor Games,7,16.38510105,17.60476885,40.93173344,4.26,riyazuddin@gmail.com
57,se16ueee58,2016,Electrical and Electronics,riyazuddin,male,ICSE,7,1,2,Economics,A,Outdoor Games,7,14.1037062,7.692914642,38.91012145,4.26,riyazuddin@gmail.com
57,se16ueee58,2016,Electrical and Electronics,riyazuddin,male,ICSE,7,1,2,Workshop Practice,B,Outdoor Games,7,12.89445052,3.004593478,4.491102473,4.26,riyazuddin@gmail.com
57,se16ueee58,2016,Electrical and Electronics,riyazuddin,male,ICSE,7,1,2,Maths,B,Outdoor Games,7,25.38171562,23.09748449,46.67600959,4.26,riyazuddin@gmail.com
58,se16ueee59,2016,Electrical and Electronics,saana,female,ICSE,7,1,2,Maths,B,Social Services,3,13.26980112,13.72055265,84.63110965,8.59,saana@gmail.com
58,se16ueee59,2016,Electrical and Electronics,saana,female,ICSE,7,1,2,Electrical,B+,Social Services,3,4.601328236,16.09653195,39.46500642,8.59,saana@gmail.com
58,se16ueee59,2016,Electrical and Electronics,saana,female,ICSE,7,1,2,Workshop Practice,B,Social Services,3,29.68308549,14.27901462,72.6586545,8.59,saana@gmail.com
58,se16ueee59,2016,Electrical and Electronics,saana,female,ICSE,7,1,2,Engineering Drawing,C,Social Services,3,13.13450425,13.68130819,92.39090765,8.59,saana@gmail.com
58,se16ueee59,2016,Electrical and Electronics,saana,female,ICSE,7,1,2,French,F,Social Services,3,1.259579814,5.882721745,71.41971652,8.59,saana@gmail.com
58,se16ueee59,2016,Electrical and Electronics,saana,female,ICSE,7,1,2,Economics,A+,Social Services,3,3.611616044,22.89298795,4.181559435,8.59,saana@gmail.com
58,se16ueee59,2016,Electrical and Electronics,saana,female,ICSE,7,1,2,Biology,C+,Social Services,3,19.73205617,25.08860608,39.35766928,8.59,saana@gmail.com
5,se16ueee6,2016,Electrical and Electronics,anjaly,female,State,7,1,2,French,F,Club Activities,18,27.24733202,12.06543071,59.23584607,4.13,anjaly@gmail.com
5,se16ueee6,2016,Electrical and Electronics,anjaly,female,State,7,1,2,Biology,D,Club Activities,18,14.5311405,7.61753377,16.67693445,4.13,anjaly@gmail.com
5,se16ueee6,2016,Electrical and Electronics,anjaly,female,State,7,1,2,Economics,A,Club Activities,18,21.24192488,17.0032593,76.32943423,4.13,anjaly@gmail.com
5,se16ueee6,2016,Electrical and Electronics,anjaly,female,State,7,1,2,Engineering Drawing,D,Club Activities,18,6.234785691,2.876477236,23.60242676,4.13,anjaly@gmail.com
5,se16ueee6,2016,Electrical and Electronics,anjaly,female,State,7,1,2,Electrical,D,Club Activities,18,8.32071964,14.62745472,96.00239273,4.13,anjaly@gmail.com
5,se16ueee6,2016,Electrical and Electronics,anjaly,female,State,7,1,2,Maths,F,Club Activities,18,5.994052892,27.0063814,78.48158446,4.13,anjaly@gmail.com
5,se16ueee6,2016,Electrical and Electronics,anjaly,female,State,7,1,2,Workshop Practice,B,Club Activities,18,3.727163794,27.92975502,81.31812919,4.13,anjaly@gmail.com
59,se16ueee60,2016,Electrical and Electronics,sadab(khura),male,State,7,1,2,Engineering Drawing,C+,Indoor Games,27,8.213526889,15.98275798,64.61581861,7.34,sadab(khura)@gmail.com
59,se16ueee60,2016,Electrical and Electronics,sadab(khura),male,State,7,1,2,Maths,D,Indoor Games,27,1.914121563,5.299370871,52.97463323,7.34,sadab(khura)@gmail.com
