Index,roll_number,batch_year,branch,student_name,gender,board_of_education,pursuing_year,extracurricular_activities,student_absence_days,cgpa,email
72,se17uece73,2017,Electronics and Communication,shushil,male,Other,10,Indoor Games,0,6.91,shushil@gmail.com
72,se16ucm73,2016,Computational Mathematics,simran,female,CBSE,10,Club Activities,24,4.36,simran@gmail.com
72,se18uai73,2018,Artificial Intelligence,sital,female,CBSE,10,Social Services,29,8.72,sital@gmail.com
72,se19ucse73,2019,Computer Science,sitaram,male,ICSE,4,Indoor Games,13,6.76,sitaram@gmail.com
72,se16ueee73,2016,Electrical and Electronics,smt.nisha,female,ICSE,10,Others,8,6,smt.nisha@gmail.com
72,se17ume73,2017,Mechanical,snjana,female,CBSE,10,Club Activities,22,9.19,snjana@gmail.com
72,se21ueee73,2021,Electrical and Electronics,sofali,male,State,2,Social Services,16,7.87,sofali@gmail.com
72,se22ucse73,2022,Computer Science,sonia,female,CBSE,1,Social Services,28,4.78,sonia@gmail.com
72,se22uece73,2022,Electronics and Communication,sudama,female,CBSE,1,Outdoor Games,20,5.47,sudama@gmail.com
72,se20ueee73,2020,Electrical and Electronics,sudeshwer,male,State,3,Outdoor Games,23,8.63,sudeshwer@gmail.com
72,se21uai73,2021,Artificial Intelligence,sukhbir,male,CBSE,2,Outdoor Games,28,4.61,sukhbir@gmail.com
72,se20uece73,2020,Electronics and Communication,sumentra,female,Other,3,Others,14,9.41,sumentra@gmail.com
72,se22ucm73,2022,Computational Mathematics,swaliya,female,Other,1,Club Activities,21,9.41,swaliya@gmail.com
72,se20ucm73,2020,Computational Mathematics,tanushri,female,ICSE,3,Research Work,14,7.42,tanushri@gmail.com
72,se21uce73,2021,Civil,tanvir,male,ICSE,2,Social Services,5,9.7,tanvir@gmail.com
72,se19uce73,2019,Civil,tikku,male,CBSE,4,Outdoor Games,28,9.49,tikku@gmail.com
72,se16uai73,2016,Artificial Intelligence,titu,male,CBSE,10,Outdoor Games,28,9.04,titu@gmail.com
72,se17ucm73,2017,Computational Mathematics,veerbhan,male,CBSE,10,Research Work,26,6.26,veerbhan@gmail.com
72,se22uai73,2022,Artificial Intelligence,vijaynti,female,Other,1,Research Work,11,4.87,vijaynti@gmail.com
72,se21ucse73,2021,Computer Science,vimal,female,ICSE,2,Others,13,9.34,vimal@gmail.com
73,se18uece74,2018,Electronics and Communication,rahat,female,State,10,Outdoor Games,21,8.56,rahat@gmail.com
73,se20ucse74,2020,Computer Science,ranbir,male,ICSE,3,Club Activities,29,10,ranbir@gmail.com
73,se17uai74,2017,Artificial Intelligence,sagit,female,ICSE,10,Indoor Games,12,7.58,sagit@gmail.com
73,se17ucse74,2017,Computer Science,sajini,female,Other,10,Club Activities,29,9.16,sajini@gmail.com
73,se19ueee74,2019,Electrical and Electronics,sakila,female,Other,4,Social Services,7,5.13,sakila@gmail.com
73,se18ucm74,2018,Computational Mathematics,saksham,male,Other,10,Indoor Games,10,7.12,saksham@gmail.com
73,se19ume74,2019,Mechanical,salini,female,CBSE,4,Indoor Games,24,5.13,salini@gmail.com
73,se18ueee74,2018,Electrical and Electronics,samvedna,female,ICSE,10,Outdoor Games,8,4.38,samvedna@gmail.com
73,se18ucse74,2018,Computer Science,santosh,male,State,10,Outdoor Games,10,5.18,santosh@gmail.com
73,se19ucm74,2019,Computational Mathematics,sarju,female,ICSE,4,Social Services,0,5.6,sarju@gmail.com
73,se20uai74,2020,Artificial Intelligence,sarswati,female,ICSE,3,Research Work,25,6.65,sarswati@gmail.com
73,se20ume74,2020,Mechanical,satya,male,CBSE,3,Outdoor Games,8,9.73,satya@gmail.com
73,se18ume74,2018,Mechanical,sayra,female,ICSE,10,Others,11,6.76,sayra@gmail.com
73,se20uce74,2020,Civil,shadhana,female,State,3,Club Activities,16,9.09,shadhana@gmail.com
73,se16uece74,2016,Electronics and Communication,shadiya,female,ICSE,10,Indoor Games,25,6.78,shadiya@gmail.com
73,se19uai74,2019,Artificial Intelligence,shahnam,female,ICSE,4,Others,1,8.02,shahnam@gmail.com
73,se16uce74,2016,Civil,sharinimle,female,Other,10,Outdoor Games,5,8.72,sharinimle@gmail.com
73,se21ucm74,2021,Computational Mathematics,shayra,female,Other,2,Indoor Games,22,9.69,shayra@gmail.com
73,se22ume74,2022,Mechanical,shiraj,male,CBSE,1,Outdoor Games,30,9.08,shiraj@gmail.com
73,se18uce74,2018,Civil,shital,male,ICSE,10,Outdoor Games,11,7.49,shital@gmail.com
73,se21ume74,2021,Mechanical,shivcharan,male,ICSE,2,Research Work,4,7.78,shivcharan@gmail.com
73,se16ucse74,2016,Computer Science,shivkumari,female,Other,10,Others,17,6.49,shivkumari@gmail.com
73,se16ume74,2016,Mechanical,shoukat,male,CBSE,10,Club Activities,1,6.68,shoukat@gmail.com
73,se17uece74,2017,Electronics and Communication,shyamvati,female,Other,10,Outdoor Games,30,4.36,shyamvati@gmail.com
73,se17ueee74,2017,Electrical and Electronics,simabharti,female,State,10,Others,7,5.44,simabharti@gmail.com
73,se18uai74,2018,Artificial Intelligence,smt.pooja,female,CBSE,10,Social Services,4,9.65,smt.pooja@gmail.com
73,se22ueee74,2022,Electrical and Electronics,smt.sunita,female,Other,1,Social Services,7,7.64,smt.sunita@gmail.com
73,se16ueee74,2016,Electrical and Electronics,somdath,male,ICSE,10,Social Services,29,5.15,somdath@gmail.com
73,se19ucse74,2019,Computer Science,sorbh,male,State,4,Social Services,1,7.93,sorbh@gmail.com
73,se16ucm74,2016,Computational Mathematics,spna,female,CBSE,10,Research Work,25,8.37,spna@gmail.com
73,se17ume74,2017,Mechanical,subham,male,ICSE,10,Indoor Games,8,5.02,subham@gmail.com
73,se22uece74,2022,Electronics and Communication,sudhata,female,Other,1,Outdoor Games,29,4.88,sudhata@gmail.com
73,se20ueee74,2020,Electrical and Electronics,sufiya,female,ICSE,3,Research Work,11,5.93,sufiya@gmail.com
73,se22ucse74,2022,Computer Science,sukanya,female,Other,1,Outdoor Games,1,8,sukanya@gmail.com
73,se21uai74,2021,Artificial Intelligence,sukhsohan,male,Other,2,Indoor Games,3,6.66,sukhsohan@gmail.com
73,se20uece74,2020,Electronics and Communication,sumoranjam,male,ICSE,3,Outdoor Games,28,7.99,sumoranjam@gmail.com
73,se21ueee74,2021,Electrical and Electronics,susila,female,ICSE,2,Research Work,5,4.4,susila@gmail.com
73,se20ucm74,2020,Computational Mathematics,teekam,male,State,3,Others,2,5.83,teekam@gmail.com
73,se21uce74,2021,Civil,tilakram,male,Other,2,Club Activities,4,4.41,tilakram@gmail.com
73,se22ucm74,2022,Computational Mathematics,tiwankle,female,Other,1,Indoor Games,15,4.8,tiwankle@gmail.com
73,se16uai74,2016,Artificial Intelligence,tiwnkal,female,State,10,Others,4,4.07,tiwnkal@gmail.com
73,se22uai74,2022,Artificial Intelligence,vijendar,male,CBSE,1,Others,27,4.93,vijendar@gmail.com
73,se17ucm74,2017,Computational Mathematics,vikarm,male,CBSE,10,Outdoor Games,30,7.08,vikarm@gmail.com
73,se19uce74,2019,Civil,virwanti,female,State,4,Research Work,30,5.86,virwanti@gmail.com
73,se21ucse74,2021,Computer Science,waseem,male,CBSE,2,Others,30,9.5,waseem@gmail.com
74,se18uece75,2018,Electronics and Communication,raheesh,male,CBSE,10,Others,19,9.82,raheesh@gmail.com
74,se20ucse75,2020,Computer Science,ranjana,female,Other,3,Social Services,7,8.29,ranjana@gmail.com
74,se17ucse75,2017,Computer Science,sajjan,male,Other,10,Outdoor Games,22,6.76,sajjan@gmail.com
74,se17uai75,2017,Artificial Intelligence,sally,female,ICSE,10,Others,5,5.23,sally@gmail.com
74,se18ucm75,2018,Computational Mathematics,sameem,female,Other,10,Research Work,4,9.74,sameem@gmail.com
74,se19ueee75,2019,Electrical and Electronics,samsudin,male,ICSE,4,Outdoor Games,30,6.57,samsudin@gmail.com
74,se18ucse75,2018,Computer Science,sarafat,male,ICSE,10,Indoor Games,3,4.12,sarafat@gmail.com
74,se18ueee75,2018,Electrical and Electronics,sarita,female,Other,10,Others,29,4.22,sarita@gmail.com
74,se19ume75,2019,Mechanical,satpal,male,ICSE,4,Indoor Games,5,8.55,satpal@gmail.com
74,se19ucm75,2019,Computational Mathematics,satyvrat,male,State,4,Club Activities,5,7.63,satyvrat@gmail.com
74,se20uai75,2020,Artificial Intelligence,sayma,female,State,3,Social Services,3,9.12,sayma@gmail.com
74,se20ume75,2020,Mechanical,sedarath,male,Other,3,Outdoor Games,13,4.46,sedarath@gmail.com
74,se18ume75,2018,Mechanical,selars,female,State,10,Indoor Games,25,7.79,selars@gmail.com
74,se16uece75,2016,Electronics and Communication,shaina,female,ICSE,10,Social Services,5,8.68,shaina@gmail.com
74,se20uce75,2020,Civil,shashikant,male,Other,3,Research Work,18,9.29,shashikant@gmail.com
74,se16uce75,2016,Civil,shayna,female,State,10,Social Services,30,8.35,shayna@gmail.com
74,se18uce75,2018,Civil,shobha,female,CBSE,10,Research Work,2,9.37,shobha@gmail.com
74,se16ume75,2016,Mechanical,shriram,male,ICSE,10,Indoor Games,8,4,shriram@gmail.com
74,se19uai75,2019,Artificial Intelligence,shubham,male,ICSE,4,Research Work,30,9.56,shubham@gmail.com
74,se16ucse75,2016,Computer Science,shulekha,female,CBSE,10,Research Work,5,8.68,shulekha@gmail.com
74,se17uece75,2017,Electronics and Communication,sibanaz,female,Other,10,Research Work,1,8.92,sibanaz@gmail.com
74,se21ucm75,2021,Computational Mathematics,sikandar,male,Other,2,Research Work,27,7.96,sikandar@gmail.com
74,se22ume75,2022,Mechanical,smt.aabida,female,CBSE,1,Social Services,10,4.61,smt.aabida@gmail.com
74,se17ueee75,2017,Electrical and Electronics,smt.kalawati,female,ICSE,10,Outdoor Games,22,9.64,smt.kalawati@gmail.com
74,se22ueee75,2022,Electrical and Electronics,smt.vasida,female,State,1,Club Activities,26,6.58,smt.vasida@gmail.com
74,se16ueee75,2016,Electrical and Electronics,sonam,male,ICSE,10,Others,15,9.19,sonam@gmail.com
74,se16ucm75,2016,Computational Mathematics,srikant,male,CBSE,10,Others,16,7.14,srikant@gmail.com
74,se22uece75,2022,Electronics and Communication,sufia,female,State,1,Others,1,7.46,sufia@gmail.com
74,se21ume75,2021,Mechanical,sufian,male,ICSE,2,Social Services,30,9.69,sufian@gmail.com
74,se19ucse75,2019,Computer Science,sukhlal,male,Other,4,Club Activities,16,5.24,sukhlal@gmail.com
74,se20ueee75,2020,Electrical and Electronics,sulochna,female,ICSE,3,Others,12,6.09,sulochna@gmail.com
74,se17ume75,2017,Mechanical,suma,female,State,10,Club Activities,10,9.51,suma@gmail.com
74,se21uai75,2021,Artificial Intelligence,sumalia,female,CBSE,2,Research Work,9,8.49,sumalia@gmail.com
74,se20uece75,2020,Electronics and Communication,sunarkali,female,ICSE,3,Outdoor Games,6,9.26,sunarkali@gmail.com
74,se22ucse75,2022,Computer Science,susant,male,Other,1,Indoor Games,11,5.46,susant@gmail.com
74,se21ueee75,2021,Electrical and Electronics,tabbasum,female,ICSE,2,Research Work,7,6.59,tabbasum@gmail.com
74,se18uai75,2018,Artificial Intelligence,tabbsum,female,ICSE,10,Social Services,11,7.15,tabbsum@gmail.com
74,se20ucm75,2020,Computational Mathematics,trilok,male,State,3,Others,18,4.31,trilok@gmail.com
74,se22ucm75,2022,Computational Mathematics,uttam,male,CBSE,1,Club Activities,0,4.87,uttam@gmail.com
74,se16uai75,2016,Artificial Intelligence,vandhana,female,State,10,Indoor Games,22,7.65,vandhana@gmail.com
74,se21uce75,2021,Civil,varsh,female,Other,2,Social Services,17,9,varsh@gmail.com
74,se22uai75,2022,Artificial Intelligence,vilram,male,Other,1,Indoor Games,2,5.09,vilram@gmail.com
74,se19uce75,2019,Civil,visham,male,CBSE,4,Research Work,6,8.15,visham@gmail.com
74,se21ucse75,2021,Computer Science,yasodha,female,CBSE,2,Social Services,18,9.67,yasodha@gmail.com
74,se17ucm75,2017,Computational Mathematics,yogeshwar,male,CBSE,10,Outdoor Games,11,5.52,yogeshwar@gmail.com
75,se18uece76,2018,Electronics and Communication,rambiri,female,CBSE,10,Outdoor Games,28,9.49,rambiri@gmail.com
75,se20ucse76,2020,Computer Science,ravinder,male,State,3,Research Work,22,5.29,ravinder@gmail.com
75,se17uai76,2017,Artificial Intelligence,salma,female,ICSE,10,Research Work,11,7.96,salma@gmail.com
75,se17ucse76,2017,Computer Science,sameena,female,CBSE,10,Club Activities,12,5.5,sameena@gmail.com
75,se18ucm76,2018,Computational Mathematics,samima,female,CBSE,10,Outdoor Games,16,7.68,samima@gmail.com
75,se18ueee76,2018,Electrical and Electronics,satnosh,male,State,10,Research Work,19,9.5,satnosh@gmail.com
75,se19ueee76,2019,Electrical and Electronics,satyam,male,Other,4,Indoor Games,30,7.41,satyam@gmail.com
75,se18ucse76,2018,Computer Science,satyvati,female,ICSE,10,Club Activities,6,9.2,satyvati@gmail.com
75,se19ucm76,2019,Computational Mathematics,sauhal,male,Other,4,Social Services,9,8.43,sauhal@gmail.com
75,se19ume76,2019,Mechanical,saveroon,female,CBSE,4,Club Activities,17,8.38,saveroon@gmail.com
75,se20uai76,2020,Artificial Intelligence,seema,female,ICSE,3,Outdoor Games,20,7.61,seema@gmail.com
75,se20ume76,2020,Mechanical,shabina,female,Other,3,Research Work,19,5,shabina@gmail.com
75,se18ume76,2018,Mechanical,shamima,female,State,10,Others,8,6.73,shamima@gmail.com
75,se16uece76,2016,Electronics and Communication,shekhar,male,CBSE,10,Research Work,11,5.24,shekhar@gmail.com
75,se20uce76,2020,Civil,shgita,female,CBSE,3,Indoor Games,20,4.48,shgita@gmail.com
75,se18uce76,2018,Civil,shukramani,female,ICSE,10,Outdoor Games,17,4.23,shukramani@gmail.com
75,se16uce76,2016,Civil,shyama,male,ICSE,10,Others,21,9.42,shyama@gmail.com
75,se17uece76,2017,Electronics and Communication,sidharth,male,ICSE,10,Social Services,30,8.82,sidharth@gmail.com
75,se16ume76,2016,Mechanical,sirajuddin,male,Other,10,Outdoor Games,23,4.14,sirajuddin@gmail.com
75,se21ucm76,2021,Computational Mathematics,smt.pinky,female,State,2,Club Activities,10,6.24,smt.pinky@gmail.com
75,se22ueee76,2022,Electrical and Electronics,sna,female,ICSE,1,Social Services,29,5.4,sna@gmail.com
75,se22ume76,2022,Mechanical,sohni,female,State,1,Research Work,0,8.04,sohni@gmail.com
75,se19uai76,2019,Artificial Intelligence,sorabh,male,ICSE,4,Research Work,14,9.41,sorabh@gmail.com
75,se16ueee76,2016,Electrical and Electronics,sudha,female,ICSE,10,Others,18,6.46,sudha@gmail.com
75,se16ucm76,2016,Computational Mathematics,sujata,female,CBSE,10,Others,24,8.39,sujata@gmail.com
75,se16ucse76,2016,Computer Science,sujli,female,ICSE,10,Outdoor Games,12,8,sujli@gmail.com
75,se17ueee76,2017,Electrical and Electronics,sumer,male,Other,10,Others,18,7.09,sumer@gmail.com
75,se22uece76,2022,Electronics and Communication,sumnesh,male,CBSE,1,Research Work,18,6.37,sumnesh@gmail.com
75,se17ume76,2017,Mechanical,sunali,female,CBSE,10,Club Activities,12,6,sunali@gmail.com
75,se20ueee76,2020,Electrical and Electronics,sundari,female,ICSE,3,Indoor Games,3,6.2,sundari@gmail.com
75,se20uece76,2020,Electronics and Communication,sunny,male,Other,3,Social Services,15,7.17,sunny@gmail.com
75,se21ume76,2021,Mechanical,sushant,male,Other,2,Research Work,0,8.32,sushant@gmail.com
75,se22ucse76,2022,Computer Science,sweety,female,Other,1,Social Services,20,8.12,sweety@gmail.com
75,se18uai76,2018,Artificial Intelligence,tajinder,male,ICSE,10,Outdoor Games,24,5.07,tajinder@gmail.com
75,se21uai76,2021,Artificial Intelligence,tajmaha,female,CBSE,2,Social Services,2,4.4,tajmaha@gmail.com
75,se19ucse76,2019,Computer Science,tamnna,male,ICSE,4,Outdoor Games,10,6.98,tamnna@gmail.com
75,se21ueee76,2021,Electrical and Electronics,tanveer,male,State,2,Others,18,5.04,tanveer@gmail.com
75,se20ucm76,2020,Computational Mathematics,uma,female,Other,3,Others,15,4.65,uma@gmail.com
75,se16uai76,2016,Artificial Intelligence,vidhya,female,ICSE,10,Others,8,8.96,vidhya@gmail.com
75,se22ucm76,2022,Computational Mathematics,vidisha,female,State,1,Club Activities,11,9.99,vidisha@gmail.com
75,se21uce76,2021,Civil,vikas,male,ICSE,2,Club Activities,30,4.51,vikas@gmail.com
75,se22uai76,2022,Artificial Intelligence,vishal,male,Other,1,Outdoor Games,8,8.83,vishal@gmail.com
75,se19uce76,2019,Civil,yaqoob,male,ICSE,4,Social Services,28,4.01,yaqoob@gmail.com
75,se21ucse76,2021,Computer Science,yogender,male,ICSE,2,Others,4,9.48,yogender@gmail.com
76,se18uece77,2018,Electronics and Communication,raveena,female,State,10,Social Services,22,6.51,raveena@gmail.com
76,se20ucse77,2020,Computer Science,roshan,male,ICSE,3,Social Services,27,9.33,roshan@gmail.com
76,se17uai77,2017,Artificial Intelligence,samayddin,male,CBSE,10,Social Services,19,5.14,samayddin@gmail.com
76,se17ucse77,2017,Computer Science,samina,female,CBSE,10,Social Services,17,6.62,samina@gmail.com
76,se18ucm77,2018,Computational Mathematics,sangeta,female,ICSE,10,Club Activities,24,5.72,sangeta@gmail.com
76,se19ueee77,2019,Electrical and Electronics,satyavati,female,ICSE,4,Research Work,4,5.91,satyavati@gmail.com
76,se19ume77,2019,Mechanical,sayna,female,Other,4,Club Activities,0,6.78,sayna@gmail.com
76,se18ucse77,2018,Computer Science,seeta,female,State,10,Club Activities,24,9.4,seeta@gmail.com
76,se20uai77,2020,Artificial Intelligence,sehzad,male,Other,3,Indoor Games,30,4.58,sehzad@gmail.com
76,se19ucm77,2019,Computational Mathematics,senser,male,State,4,Outdoor Games,0,8.07,senser@gmail.com
76,se20ume77,2020,Mechanical,shadab,male,CBSE,3,Club Activities,30,8.54,shadab@gmail.com
76,se18ueee77,2018,Electrical and Electronics,shamshudin,male,CBSE,10,Research Work,10,5.13,shamshudin@gmail.com
76,se18ume77,2018,Mechanical,shelly,female,ICSE,10,Social Services,15,7.48,shelly@gmail.com
76,se16uece77,2016,Electronics and Communication,shiva,male,ICSE,10,Research Work,4,7.33,shiva@gmail.com
76,se20uce77,2020,Civil,shiva,female,Other,3,Research Work,30,5.08,shiva@gmail.com
76,se18uce77,2018,Civil,sidharath,male,State,10,Indoor Games,3,6.72,sidharath@gmail.com
76,se17uece77,2017,Electronics and Communication,simren,female,State,10,Club Activities,22,7.93,simren@gmail.com
76,se16uce77,2016,Civil,smt.ranni,female,CBSE,10,Research Work,26,5.27,smt.ranni@gmail.com
76,se22ueee77,2022,Electrical and Electronics,sohaib,male,State,1,Indoor Games,14,7.15,sohaib@gmail.com
76,se21ucm77,2021,Computational Mathematics,sonu,female,Other,2,Others,26,6.85,sonu@gmail.com
76,se22ume77,2022,Mechanical,srita,female,Other,1,Research Work,11,5.91,srita@gmail.com
76,se16ume77,2016,Mechanical,sultana,female,CBSE,10,Research Work,25,4.3,sultana@gmail.com
76,se16ucm77,2016,Computational Mathematics,sumesh,male,ICSE,10,Indoor Games,11,8.95,sumesh@gmail.com
76,se20ueee77,2020,Electrical and Electronics,sunena,female,State,3,Others,12,5.05,sunena@gmail.com
76,se20uece77,2020,Electronics and Communication,supriya,female,State,3,Outdoor Games,30,9.75,supriya@gmail.com
76,se22uece77,2022,Electronics and Communication,sushil,male,State,1,Club Activities,10,6.5,sushil@gmail.com
76,se16ueee77,2016,Electrical and Electronics,swati,female,CBSE,10,Outdoor Games,24,5.81,swati@gmail.com
76,se16ucse77,2016,Computer Science,switi,female,ICSE,10,Others,19,6.14,switi@gmail.com
76,se17ume77,2017,Mechanical,syamsunder,male,Other,10,Club Activities,17,4.12,syamsunder@gmail.com
76,se17ueee77,2017,Electrical and Electronics,tabassum,female,ICSE,10,Outdoor Games,30,9.05,tabassum@gmail.com
76,se21ume77,2021,Mechanical,tajrani,female,CBSE,2,Social Services,6,4.45,tajrani@gmail.com
76,se19uai77,2019,Artificial Intelligence,talim,male,CBSE,4,Club Activities,19,9.73,talim@gmail.com
76,se18uai77,2018,Artificial Intelligence,tamana,male,CBSE,10,Others,3,5.87,tamana@gmail.com
76,se21ueee77,2021,Electrical and Electronics,taramati,female,State,2,Others,8,6.11,taramati@gmail.com
76,se22ucse77,2022,Computer Science,tasleem,male,Other,1,Outdoor Games,8,8.16,tasleem@gmail.com
76,se19ucse77,2019,Computer Science,tejvir,male,ICSE,4,Research Work,9,9.25,tejvir@gmail.com
76,se21uai77,2021,Artificial Intelligence,tina,female,ICSE,2,Social Services,24,4.69,tina@gmail.com
76,se20ucm77,2020,Computational Mathematics,vaibahv,male,State,3,Indoor Games,7,5.91,vaibahv@gmail.com
76,se16uai77,2016,Artificial Intelligence,vidyawati,female,State,10,Indoor Games,28,4.91,vidyawati@gmail.com
76,se21uce77,2021,Civil,vikramjeet,male,State,2,Outdoor Games,22,7.83,vikramjeet@gmail.com
76,se19uce77,2019,Civil,yeshpal,male,ICSE,4,Others,28,7.79,yeshpal@gmail.com
76,se21ucse77,2021,Computer Science,zainab,female,Other,2,Research Work,5,7.37,zainab@gmail.com
